txn_id,customer_id,date,amount,category,channel
T008204,C0119,2026-03-27,-57.79,dining,card
T008377,C0121,2026-03-27,-108.58,cash_withdrawal,atm
T008653,C0126,2026-03-27,-38.82,dining,card
T008893,C0129,2026-03-27,-39.07,dining,card
T008959,C0130,2026-03-27,-40.16,groceries,card
T009036,C0131,2026-03-27,-30.55,cash_withdrawal,atm
T009302,C0134,2026-03-27,-38.08,groceries,card
T009394,C0135,2026-03-27,-19.71,dining,card
T009512,C0137,2026-03-27,-274.91,transfer_out,app_transfer
T009572,C0138,2026-03-27,-67.77,groceries,card
T009730,C0141,2026-03-27,-25.2,dining,card
T009818,C0142,2026-03-27,-128.62,retail,card
T010254,C0149,2026-03-27,-29.11,transport,card
T010256,C0149,2026-03-27,-20.78,dining,card
T010413,C0151,2026-03-27,995.67,salary,inbound_transfer
T010422,C0151,2026-03-27,-107.43,retail,card
T010523,C0152,2026-03-27,-52.55,retail,card
T011046,C0159,2026-03-27,-276.53,transfer_out,app_transfer
T011239,C0162,2026-03-27,1804.51,salary,inbound_transfer
T011599,C0167,2026-03-27,-101.85,utilities,direct_debit
T011602,C0167,2026-03-27,-34.11,dining,card
T011807,C0169,2026-03-27,-59.59,dining,card
T011956,C0171,2026-03-27,879.85,salary,inbound_transfer
T011965,C0171,2026-03-27,-17.16,transport,card
T012735,C0183,2026-03-27,-26.02,subscription,direct_debit
T013172,C0189,2026-03-27,-30.93,cash_withdrawal,atm
T013347,C0192,2026-03-27,-29.44,dining,card
T013352,C0192,2026-03-27,-131.36,retail,card
T013444,C0193,2026-03-27,-64.04,cash_withdrawal,atm
T013690,C0197,2026-03-27,3034.82,salary,inbound_transfer
T013695,C0197,2026-03-27,-15.13,subscription,direct_debit
T013702,C0197,2026-03-27,-172.36,utilities,direct_debit
T013798,C0198,2026-03-27,-29.08,transport,card
T000663,C0011,2026-03-28,-92.11,groceries,card
T000991,C0016,2026-03-28,-38.2,dining,card
T001444,C0022,2026-03-28,1207.45,salary,inbound_transfer
T001763,C0026,2026-03-28,-39.61,retail,card
T002177,C0031,2026-03-28,-340.15,transfer_out,app_transfer
T002451,C0036,2026-03-28,-20.1,transport,card
T002627,C0038,2026-03-28,-20.78,subscription,direct_debit
T002669,C0039,2026-03-28,3169.82,salary,inbound_transfer
T002678,C0039,2026-03-28,-121.27,utilities,direct_debit
T002768,C0040,2026-03-28,-315.41,transfer_out,app_transfer
T002876,C0042,2026-03-28,3328.46,salary,inbound_transfer
T003217,C0047,2026-03-28,-25.07,transport,card
T003396,C0050,2026-03-28,-90.82,groceries,card
T003614,C0052,2026-03-28,-34.7,dining,card
T004622,C0068,2026-03-28,-88.59,retail,card
T004771,C0070,2026-03-28,-13.19,dining,card
T005376,C0077,2026-03-28,-116.18,transfer_out,app_transfer
T005684,C0081,2026-03-28,-44.92,dining,card
T005872,C0084,2026-03-28,-64.68,groceries,card
T006325,C0090,2026-03-28,-8.2,transport,card
T006542,C0093,2026-03-28,1293.48,salary,inbound_transfer
T006625,C0094,2026-03-28,-116.98,retail,card
T006715,C0095,2026-03-28,-98.89,retail,card
T007499,C0109,2026-03-28,-39.27,dining,card
T007817,C0113,2026-03-28,-102.99,cash_withdrawal,atm
T007907,C0115,2026-03-28,-121.08,utilities,direct_debit
T008286,C0120,2026-03-28,-73.85,retail,card
T008373,C0121,2026-03-28,-61.88,groceries,card
T008481,C0124,2026-03-28,-96.69,retail,card
T008558,C0125,2026-03-28,-50.07,dining,card
T008803,C0128,2026-03-28,-59.9,dining,card
T008812,C0128,2026-03-28,-20.1,dining,card
T009030,C0131,2026-03-28,1121.9,salary,inbound_transfer
T009208,C0133,2026-03-28,-5.69,subscription,direct_debit
T009450,C0136,2026-03-28,-79.96,cash_withdrawal,atm
T009511,C0137,2026-03-28,4137.36,salary,inbound_transfer
T009515,C0137,2026-03-28,-10.05,subscription,direct_debit
T009567,C0138,2026-03-28,-106.85,utilities,direct_debit
T009571,C0138,2026-03-28,-14.72,transport,card
T009729,C0141,2026-03-28,-17.44,subscription,direct_debit
T009920,C0143,2026-03-28,-40.0,dining,card
T009954,C0144,2026-03-28,-89.86,retail,card
T010086,C0146,2026-03-28,-24.37,cash_withdrawal,atm
T010165,C0148,2026-03-28,-149.8,utilities,direct_debit
T010672,C0154,2026-03-28,-13.83,transport,card
T010754,C0155,2026-03-28,-85.42,retail,card
T010835,C0156,2026-03-28,-6.34,transport,card
T010912,C0157,2026-03-28,-39.4,groceries,card
T011252,C0162,2026-03-28,-264.04,transfer_out,app_transfer
T011312,C0163,2026-03-28,-184.41,utilities,direct_debit
T011317,C0163,2026-03-28,-19.43,dining,card
T011463,C0165,2026-03-28,-61.32,groceries,card
T011531,C0166,2026-03-28,-62.87,retail,card
T012032,C0172,2026-03-28,-107.66,cash_withdrawal,atm
T012117,C0174,2026-03-28,-18.4,subscription,direct_debit
T012123,C0174,2026-03-28,-35.81,dining,card
T012215,C0175,2026-03-28,-45.1,groceries,card
T012275,C0176,2026-03-28,-26.53,transport,card
T012276,C0176,2026-03-28,-9.02,transport,card
T012581,C0181,2026-03-28,2789.59,salary,inbound_transfer
T012657,C0182,2026-03-28,-17.96,dining,card
T012736,C0183,2026-03-28,-19.35,transport,card
T012737,C0183,2026-03-28,-71.34,retail,card
T012838,C0185,2026-03-28,-63.08,groceries,card
T012925,C0186,2026-03-28,-41.39,retail,card
T013350,C0192,2026-03-28,-109.82,retail,card
T013789,C0198,2026-03-28,828.14,salary,inbound_transfer
T013857,C0199,2026-03-28,-105.77,utilities,direct_debit
T000155,C0003,2026-03-29,-27.45,transport,card
T000298,C0005,2026-03-29,-108.14,retail,card
T000301,C0005,2026-03-29,-95.65,utilities,direct_debit
T000306,C0005,2026-03-29,-17.28,transport,card
T000349,C0006,2026-03-29,-14.03,transport,card
T000542,C0009,2026-03-29,-255.93,transfer_out,app_transfer
T000757,C0012,2026-03-29,-23.11,transport,card
T001522,C0023,2026-03-29,-13.4,transport,card
T001986,C0029,2026-03-29,-98.96,retail,card
T002175,C0031,2026-03-29,-54.01,retail,card
T002366,C0034,2026-03-29,-42.2,retail,card
T002620,C0038,2026-03-29,-126.8,retail,card
T002880,C0042,2026-03-29,-87.82,groceries,card
T002955,C0043,2026-03-29,-58.94,retail,card
T003132,C0046,2026-03-29,-81.1,retail,card
T003315,C0049,2026-03-29,-14.79,transport,card
T003512,C0051,2026-03-29,-107.99,cash_withdrawal,atm
T004302,C0063,2026-03-29,-23.62,transport,card
T004773,C0070,2026-03-29,-48.05,dining,card
T004942,C0072,2026-03-29,-207.47,transfer_out,app_transfer
T005195,C0075,2026-03-29,-71.93,groceries,card
T005685,C0081,2026-03-29,-30.94,dining,card
T005768,C0082,2026-03-29,-81.62,retail,card
T005904,C0085,2026-03-29,-26.55,dining,card
T006006,C0086,2026-03-29,-90.09,transfer_out,app_transfer
T006132,C0088,2026-03-29,-41.52,retail,card
T006448,C0092,2026-03-29,4674.74,salary,inbound_transfer
T006544,C0093,2026-03-29,-66.12,retail,card
T006872,C0097,2026-03-29,-62.37,retail,card
T006880,C0097,2026-03-29,-11.44,subscription,direct_debit
T007109,C0101,2026-03-29,-115.21,transfer_out,app_transfer
T007423,C0108,2026-03-29,2297.48,salary,inbound_transfer
T007745,C0112,2026-03-29,-155.52,utilities,direct_debit
T007864,C0114,2026-03-29,-59.58,dining,card
T008279,C0120,2026-03-29,1998.68,salary,inbound_transfer
T008371,C0121,2026-03-29,-352.37,transfer_out,app_transfer
T008647,C0126,2026-03-29,-19.1,groceries,card
T009035,C0131,2026-03-29,-58.62,groceries,card
T009111,C0132,2026-03-29,-23.04,transport,card
T009395,C0135,2026-03-29,-33.78,cash_withdrawal,atm
T009513,C0137,2026-03-29,-70.92,groceries,card
T009649,C0140,2026-03-29,-42.37,cash_withdrawal,atm
T009650,C0140,2026-03-29,-97.7,retail,card
T009735,C0141,2026-03-29,-144.45,transfer_out,app_transfer
T009804,C0142,2026-03-29,2885.43,salary,inbound_transfer
T009919,C0143,2026-03-29,-141.88,transfer_out,app_transfer
T010318,C0150,2026-03-29,-123.19,retail,card
T011045,C0159,2026-03-29,-49.32,utilities,direct_debit
T011530,C0166,2026-03-29,-111.01,retail,card
T011606,C0167,2026-03-29,-71.09,groceries,card
T011813,C0169,2026-03-29,-9.15,transport,card
T012118,C0174,2026-03-29,-91.33,cash_withdrawal,atm
T012211,C0175,2026-03-29,-19.7,transport,card
T012274,C0176,2026-03-29,-64.23,retail,card
T012467,C0179,2026-03-29,-10.32,transport,card
T012533,C0180,2026-03-29,1021.47,salary,inbound_transfer
T012723,C0183,2026-03-29,-46.78,dining,card
T012805,C0184,2026-03-29,-69.29,groceries,card
T012839,C0185,2026-03-29,-66.77,groceries,card
T013440,C0193,2026-03-29,-20.26,dining,card
T013445,C0193,2026-03-29,-87.15,groceries,card
T013703,C0197,2026-03-29,-37.08,retail,card
T000602,C0010,2026-03-30,-25.95,transport,card
T000665,C0011,2026-03-30,-77.09,groceries,card
T000670,C0011,2026-03-30,-131.54,utilities,direct_debit
T001521,C0023,2026-03-30,-101.32,cash_withdrawal,atm
T001712,C0025,2026-03-30,-74.17,transfer_out,app_transfer
T001713,C0025,2026-03-30,-185.21,transfer_out,app_transfer
T001762,C0026,2026-03-30,-111.98,retail,card
T001985,C0029,2026-03-30,-29.52,retail,card
T002075,C0030,2026-03-30,-69.08,cash_withdrawal,atm
T002174,C0031,2026-03-30,-46.32,retail,card
T002229,C0032,2026-03-30,2904.01,salary,inbound_transfer
T002379,C0034,2026-03-30,-33.4,groceries,card
T002882,C0042,2026-03-30,-187.68,utilities,direct_debit
T002952,C0043,2026-03-30,-72.95,retail,card
T004219,C0062,2026-03-30,-38.55,cash_withdrawal,atm
T004429,C0065,2026-03-30,-112.61,utilities,direct_debit
T004621,C0068,2026-03-30,831.94,salary,inbound_transfer
T004629,C0068,2026-03-30,-7.73,subscription,direct_debit
T005009,C0073,2026-03-30,-18.05,subscription,direct_debit
T005010,C0073,2026-03-30,-34.65,cash_withdrawal,atm
T005101,C0074,2026-03-30,-103.45,utilities,direct_debit
T005374,C0077,2026-03-30,-20.1,subscription,direct_debit
T005691,C0081,2026-03-30,-50.74,groceries,card
T005760,C0082,2026-03-30,2069.3,salary,inbound_transfer
T006001,C0086,2026-03-30,-27.67,dining,card
T006085,C0087,2026-03-30,-67.43,retail,card
T006086,C0087,2026-03-30,-143.26,utilities,direct_debit
T006331,C0090,2026-03-30,-95.42,utilities,direct_debit
T006451,C0092,2026-03-30,-25.54,transport,card
T007176,C0103,2026-03-30,-88.69,groceries,card
T007253,C0104,2026-03-30,-186.87,utilities,direct_debit
T007485,C0109,2026-03-30,1333.82,salary,inbound_transfer
T007597,C0110,2026-03-30,-98.45,utilities,direct_debit
T007904,C0115,2026-03-30,782.44,salary,inbound_transfer
T008131,C0118,2026-03-30,-109.27,retail,card
T008413,C0122,2026-03-30,-77.0,groceries,card
T008554,C0125,2026-03-30,-61.81,utilities,direct_debit
T008654,C0126,2026-03-30,-93.34,retail,card
T008805,C0128,2026-03-30,-27.32,groceries,card
T008811,C0128,2026-03-30,-204.39,utilities,direct_debit
T008961,C0130,2026-03-30,-51.6,groceries,card
T009033,C0131,2026-03-30,-18.45,groceries,card
T009097,C0132,2026-03-30,2000.3,salary,inbound_transfer
T009303,C0134,2026-03-30,-278.14,transfer_out,app_transfer
T009453,C0136,2026-03-30,-56.14,groceries,card
T009736,C0141,2026-03-30,-302.24,transfer_out,app_transfer
T010090,C0146,2026-03-30,-366.9,transfer_out,app_transfer
T010136,C0147,2026-03-30,-20.05,transport,card
T010160,C0148,2026-03-30,1389.08,salary,inbound_transfer
T010248,C0149,2026-03-30,-19.19,subscription,direct_debit
T010832,C0156,2026-03-30,-105.71,cash_withdrawal,atm
T010988,C0158,2026-03-30,-82.4,groceries,card
T011244,C0162,2026-03-30,-387.81,transfer_out,app_transfer
T011314,C0163,2026-03-30,-116.69,transfer_out,app_transfer
T011468,C0165,2026-03-30,-184.18,utilities,direct_debit
T011598,C0167,2026-03-30,3803.16,salary,inbound_transfer
T011698,C0168,2026-03-30,2804.17,salary,inbound_transfer
T011700,C0168,2026-03-30,-58.77,dining,card
T011804,C0169,2026-03-30,1241.62,salary,inbound_transfer
T011815,C0169,2026-03-30,-84.18,groceries,card
T012209,C0175,2026-03-30,-50.57,groceries,card
T012403,C0178,2026-03-30,851.04,salary,inbound_transfer
T012643,C0182,2026-03-30,-186.05,utilities,direct_debit
T012651,C0182,2026-03-30,-10.06,subscription,direct_debit
T012729,C0183,2026-03-30,-67.22,retail,card
T012734,C0183,2026-03-30,-119.22,retail,card
T013171,C0189,2026-03-30,-85.01,groceries,card
T013904,C0200,2026-03-30,-123.47,retail,card
T000148,C0003,2026-03-31,2638.73,salary,inbound_transfer
T000219,C0004,2026-03-31,-79.18,groceries,card
T000754,C0012,2026-03-31,-87.9,retail,card
T000758,C0012,2026-03-31,-18.63,dining,card
T000883,C0014,2026-03-31,-91.32,transfer_out,app_transfer
T001079,C0017,2026-03-31,-37.66,dining,card
T001229,C0019,2026-03-31,-54.13,groceries,card
T001718,C0025,2026-03-31,-11.23,dining,card
T001904,C0028,2026-03-31,-21.81,transport,card
T002076,C0030,2026-03-31,-58.98,retail,card
T002081,C0030,2026-03-31,-16.76,transport,card
T002084,C0030,2026-03-31,-53.39,groceries,card
T002232,C0032,2026-03-31,-58.1,dining,card
T002237,C0032,2026-03-31,-27.03,dining,card
T002374,C0034,2026-03-31,-92.77,cash_withdrawal,atm
T002443,C0036,2026-03-31,-124.12,retail,card
T002623,C0038,2026-03-31,-8.78,transport,card
T002800,C0041,2026-03-31,-111.08,retail,card
T002877,C0042,2026-03-31,-346.68,transfer_out,app_transfer
T002949,C0043,2026-03-31,3406.07,salary,inbound_transfer
T003042,C0044,2026-03-31,-20.24,transport,card
T003214,C0047,2026-03-31,-29.45,dining,card
T003398,C0050,2026-03-31,-58.14,dining,card
T003409,C0050,2026-03-31,-41.3,retail,card
T003509,C0051,2026-03-31,-34.76,dining,card
T003856,C0055,2026-03-31,-28.17,groceries,card
T004214,C0062,2026-03-31,-125.37,retail,card
T004304,C0063,2026-03-31,-48.76,cash_withdrawal,atm
T004770,C0070,2026-03-31,-107.45,utilities,direct_debit
T004857,C0071,2026-03-31,-24.33,groceries,card
T005011,C0073,2026-03-31,-13.18,transport,card
T005378,C0077,2026-03-31,-337.77,transfer_out,app_transfer
T005469,C0078,2026-03-31,-64.42,retail,card
T005471,C0078,2026-03-31,-30.96,groceries,card
T005763,C0082,2026-03-31,-102.7,utilities,direct_debit
T005764,C0082,2026-03-31,-70.91,retail,card
T005811,C0083,2026-03-31,1359.01,salary,inbound_transfer
T005870,C0084,2026-03-31,3188.86,salary,inbound_transfer
T006012,C0086,2026-03-31,-25.36,groceries,card
T006139,C0088,2026-03-31,-33.23,groceries,card
T006396,C0091,2026-03-31,-40.29,utilities,direct_debit
T006454,C0092,2026-03-31,-18.03,groceries,card
T006459,C0092,2026-03-31,-6.1,subscription,direct_debit
T006722,C0095,2026-03-31,-327.8,transfer_out,app_transfer
T006797,C0096,2026-03-31,-83.25,retail,card
T007075,C0100,2026-03-31,-80.17,groceries,card
T007246,C0104,2026-03-31,4069.28,salary,inbound_transfer
T007746,C0112,2026-03-31,-73.22,retail,card
T008798,C0128,2026-03-31,1278.27,salary,inbound_transfer
T008895,C0129,2026-03-31,-55.75,dining,card
T008955,C0130,2026-03-31,-122.13,retail,card
T009458,C0136,2026-03-31,-23.91,subscription,direct_debit
T009728,C0141,2026-03-31,-21.48,transport,card
T010088,C0146,2026-03-31,-117.76,retail,card
T010418,C0151,2026-03-31,-338.32,transfer_out,app_transfer
T010598,C0153,2026-03-31,-47.04,utilities,direct_debit
T010603,C0153,2026-03-31,-145.96,utilities,direct_debit
T011132,C0161,2026-03-31,-13.59,transport,card
T011136,C0161,2026-03-31,-76.59,groceries,card
T011241,C0162,2026-03-31,-17.31,groceries,card
T011315,C0163,2026-03-31,-20.73,subscription,direct_debit
T011802,C0169,2026-03-31,1228.27,salary,inbound_transfer
T011809,C0169,2026-03-31,-375.04,transfer_out,app_transfer
T012033,C0172,2026-03-31,-32.59,groceries,card
T012066,C0173,2026-03-31,-87.6,transfer_out,app_transfer
T012119,C0174,2026-03-31,-47.27,groceries,card
T012214,C0175,2026-03-31,-88.71,retail,card
T012271,C0176,2026-03-31,-22.02,cash_withdrawal,atm
T012534,C0180,2026-03-31,-19.43,groceries,card
T012923,C0186,2026-03-31,4283.9,salary,inbound_transfer
T012929,C0186,2026-03-31,-89.67,groceries,card
T013083,C0188,2026-03-31,-82.21,retail,card
T013175,C0189,2026-03-31,-22.34,transport,card
T013241,C0190,2026-03-31,-23.31,transport,card
T013853,C0199,2026-03-31,-85.68,groceries,card
T013897,C0200,2026-03-31,794.25,salary,inbound_transfer
T013909,C0200,2026-03-31,-318.75,transfer_out,app_transfer
T000162,C0003,2026-04-01,-31.94,groceries,card
T000475,C0008,2026-04-01,-106.48,cash_withdrawal,atm
T000551,C0009,2026-04-01,-45.47,retail,card
T000606,C0010,2026-04-01,3130.87,salary,inbound_transfer
T000673,C0011,2026-04-01,-50.99,utilities,direct_debit
T000820,C0013,2026-04-01,-85.2,groceries,card
T001457,C0022,2026-04-01,-92.6,retail,card
T001463,C0022,2026-04-01,-83.06,retail,card
T001621,C0024,2026-04-01,-162.99,transfer_out,app_transfer
T001626,C0024,2026-04-01,-25.15,subscription,direct_debit
T001723,C0025,2026-04-01,-69.7,groceries,card
T001770,C0026,2026-04-01,-95.25,cash_withdrawal,atm
T001777,C0026,2026-04-01,-32.34,retail,card
T002690,C0039,2026-04-01,-7.2,subscription,direct_debit
T002694,C0039,2026-04-01,-111.8,retail,card
T002895,C0042,2026-04-01,-36.77,dining,card
T003047,C0044,2026-04-01,-7.7,transport,card
T003802,C0054,2026-04-01,-36.73,cash_withdrawal,atm
T003808,C0054,2026-04-01,-7.72,transport,card
T003964,C0056,2026-04-01,-296.47,transfer_out,app_transfer
T004057,C0059,2026-04-01,-7.08,subscription,direct_debit
T004115,C0060,2026-04-01,-56.55,groceries,card
T004312,C0063,2026-04-01,-90.07,groceries,card
T004445,C0065,2026-04-01,-8.93,subscription,direct_debit
T004516,C0066,2026-04-01,-8.42,transport,card
T004644,C0068,2026-04-01,-28.58,groceries,card
T004870,C0071,2026-04-01,-57.42,groceries,card
T005200,C0075,2026-04-01,-74.53,retail,card
T005202,C0075,2026-04-01,-41.44,dining,card
T005483,C0078,2026-04-01,-201.03,utilities,direct_debit
T006017,C0086,2026-04-01,-26.03,subscription,direct_debit
T006343,C0090,2026-04-01,-38.11,groceries,card
T006347,C0090,2026-04-01,-21.75,dining,card
T006629,C0094,2026-04-01,2975.33,salary,inbound_transfer
T006631,C0094,2026-04-01,-20.4,dining,card
T006635,C0094,2026-04-01,-46.77,groceries,card
T006729,C0095,2026-04-01,-19.26,subscription,direct_debit
T006806,C0096,2026-04-01,-158.88,utilities,direct_debit
T006937,C0098,2026-04-01,1374.59,salary,inbound_transfer
T006940,C0098,2026-04-01,-19.8,groceries,card
T006948,C0098,2026-04-01,-35.55,groceries,card
T007029,C0099,2026-04-01,-13.91,transport,card
T007082,C0100,2026-04-01,-152.26,utilities,direct_debit
T007657,C0111,2026-04-01,-18.29,subscription,direct_debit
T007870,C0114,2026-04-01,-55.7,groceries,card
T008064,C0117,2026-04-01,-21.58,transport,card
T008301,C0120,2026-04-01,-92.39,groceries,card
T008304,C0120,2026-04-01,-284.09,transfer_out,app_transfer
T008482,C0124,2026-04-01,3384.84,salary,inbound_transfer
T008567,C0125,2026-04-01,3367.55,salary,inbound_transfer
T008568,C0125,2026-04-01,-58.44,groceries,card
T008573,C0125,2026-04-01,-37.42,retail,card
T008971,C0130,2026-04-01,-52.65,groceries,card
T009044,C0131,2026-04-01,-14.7,transport,card
T009825,C0142,2026-04-01,-45.27,groceries,card
T010267,C0149,2026-04-01,-83.18,transfer_out,app_transfer
T010324,C0150,2026-04-01,2276.63,salary,inbound_transfer
T010431,C0151,2026-04-01,-58.03,utilities,direct_debit
T010438,C0151,2026-04-01,-51.65,retail,card
T010534,C0152,2026-04-01,-26.22,transport,card
T010995,C0158,2026-04-01,-22.14,transport,card
T011004,C0158,2026-04-01,-10.06,subscription,direct_debit
T011146,C0161,2026-04-01,-55.89,groceries,card
T011264,C0162,2026-04-01,-356.22,transfer_out,app_transfer
T011397,C0164,2026-04-01,-65.41,groceries,card
T012044,C0172,2026-04-01,-5.62,transport,card
T012415,C0178,2026-04-01,-7.06,subscription,direct_debit
T012659,C0182,2026-04-01,1259.4,salary,inbound_transfer
T012749,C0183,2026-04-01,-29.33,dining,card
T012856,C0185,2026-04-01,-28.24,retail,card
T012859,C0185,2026-04-01,-108.67,retail,card
T013010,C0187,2026-04-01,2645.21,salary,inbound_transfer
T013013,C0187,2026-04-01,-127.91,retail,card
T013086,C0188,2026-04-01,-191.95,utilities,direct_debit
T013615,C0196,2026-04-01,-29.03,transport,card
T013716,C0197,2026-04-01,-6.96,subscription,direct_debit
T013807,C0198,2026-04-01,-50.0,dining,card
T000043,C0001,2026-04-02,-76.4,utilities,direct_debit
T000365,C0006,2026-04-02,-114.16,utilities,direct_debit
T000371,C0006,2026-04-02,-39.67,groceries,card
T000558,C0009,2026-04-02,-20.62,transport,card
T000824,C0013,2026-04-02,-30.33,dining,card
T002002,C0029,2026-04-02,-20.72,transport,card
T002188,C0031,2026-04-02,-99.45,utilities,direct_debit
T002532,C0037,2026-04-02,4554.33,salary,inbound_transfer
T002891,C0042,2026-04-02,-13.15,transport,card
T002962,C0043,2026-04-02,4061.54,salary,inbound_transfer
T003223,C0047,2026-04-02,-47.91,retail,card
T003708,C0053,2026-04-02,2054.88,salary,inbound_transfer
T004111,C0060,2026-04-02,-13.04,transport,card
T004308,C0063,2026-04-02,-99.76,utilities,direct_debit
T004380,C0064,2026-04-02,-36.95,retail,card
T004383,C0064,2026-04-02,-21.94,groceries,card
T004509,C0066,2026-04-02,-30.21,transport,card
T004591,C0067,2026-04-02,-66.96,groceries,card
T005015,C0073,2026-04-02,-20.71,transport,card
T005110,C0074,2026-04-02,-23.13,transport,card
T005119,C0074,2026-04-02,-100.57,cash_withdrawal,atm
T005292,C0076,2026-04-02,-49.83,retail,card
T005533,C0079,2026-04-02,-29.68,groceries,card
T006146,C0088,2026-04-02,-31.38,dining,card
T006414,C0091,2026-04-02,-17.75,dining,card
T006461,C0092,2026-04-02,1591.25,salary,inbound_transfer
T006942,C0098,2026-04-02,-85.64,retail,card
T007258,C0104,2026-04-02,-54.73,groceries,card
T007505,C0109,2026-04-02,-141.68,transfer_out,app_transfer
T007918,C0115,2026-04-02,-157.54,utilities,direct_debit
T007919,C0115,2026-04-02,-51.38,retail,card
T008296,C0120,2026-04-02,-5.79,subscription,direct_debit
T008577,C0125,2026-04-02,-29.1,transport,card
T009956,C0144,2026-04-02,-10.24,transport,card
T010265,C0149,2026-04-02,-93.03,utilities,direct_debit
T010271,C0149,2026-04-02,-46.45,groceries,card
T010442,C0151,2026-04-02,-157.0,transfer_out,app_transfer
T010756,C0155,2026-04-02,-170.19,transfer_out,app_transfer
T010853,C0156,2026-04-02,-46.09,groceries,card
T010926,C0157,2026-04-02,-39.5,groceries,card
T011059,C0159,2026-04-02,-6.02,transport,card
T011148,C0161,2026-04-02,-36.19,groceries,card
T011258,C0162,2026-04-02,1326.62,salary,inbound_transfer
T011819,C0169,2026-04-02,-69.52,retail,card
T012484,C0179,2026-04-02,-80.86,groceries,card
T012658,C0182,2026-04-02,1324.88,salary,inbound_transfer
T012743,C0183,2026-04-02,-22.38,groceries,card
T012746,C0183,2026-04-02,-93.92,retail,card
T012748,C0183,2026-04-02,-7.71,subscription,direct_debit
T012854,C0185,2026-04-02,-201.36,transfer_out,app_transfer
T013094,C0188,2026-04-02,-41.73,groceries,card
T013357,C0192,2026-04-02,1003.31,salary,inbound_transfer
T013862,C0199,2026-04-02,1357.41,salary,inbound_transfer
T001462,C0022,2026-04-03,-25.88,dining,card
T001528,C0023,2026-04-03,-23.44,dining,card
T001624,C0024,2026-04-03,-41.72,dining,card
T001629,C0024,2026-04-03,-27.84,dining,card
T001726,C0025,2026-04-03,-58.0,dining,card
T001845,C0027,2026-04-03,-27.53,retail,card
T001922,C0028,2026-04-03,-28.61,transport,card
T002091,C0030,2026-04-03,1470.68,salary,inbound_transfer
T002106,C0030,2026-04-03,-28.38,retail,card
T002185,C0031,2026-04-03,787.37,salary,inbound_transfer
T002254,C0032,2026-04-03,-52.46,cash_withdrawal,atm
T002459,C0036,2026-04-03,-44.53,retail,card
T002537,C0037,2026-04-03,-21.43,groceries,card
T002893,C0042,2026-04-03,-14.8,transport,card
T003224,C0047,2026-04-03,-285.58,transfer_out,app_transfer
T003416,C0050,2026-04-03,-37.95,retail,card
T003535,C0051,2026-04-03,-37.72,groceries,card
T003804,C0054,2026-04-03,-57.99,dining,card
T004382,C0064,2026-04-03,-63.02,retail,card
T004502,C0066,2026-04-03,-13.37,transport,card
T004867,C0071,2026-04-03,-13.52,subscription,direct_debit
T004869,C0071,2026-04-03,-91.83,cash_withdrawal,atm
T005117,C0074,2026-04-03,-9.95,transport,card
T005394,C0077,2026-04-03,-40.77,cash_withdrawal,atm
T005395,C0077,2026-04-03,-47.99,groceries,card
T005927,C0085,2026-04-03,-68.69,cash_withdrawal,atm
T006140,C0088,2026-04-03,3133.78,salary,inbound_transfer
T006150,C0088,2026-04-03,-17.13,groceries,card
T006798,C0096,2026-04-03,3530.01,salary,inbound_transfer
T006803,C0096,2026-04-03,-60.85,groceries,card
T007084,C0100,2026-04-03,-291.54,transfer_out,app_transfer
T007182,C0103,2026-04-03,-39.54,dining,card
T007301,C0105,2026-04-03,-71.47,retail,card
T007662,C0111,2026-04-03,-211.73,transfer_out,app_transfer
T007756,C0112,2026-04-03,-31.55,dining,card
T008213,C0119,2026-04-03,-90.1,groceries,card
T008735,C0127,2026-04-03,4066.25,salary,inbound_transfer
T008822,C0128,2026-04-03,-93.46,transfer_out,app_transfer
T008898,C0129,2026-04-03,2765.57,salary,inbound_transfer
T008903,C0129,2026-04-03,-29.07,transport,card
T008904,C0129,2026-04-03,-12.97,subscription,direct_debit
T009049,C0131,2026-04-03,-366.42,transfer_out,app_transfer
T009120,C0132,2026-04-03,-171.9,utilities,direct_debit
T009470,C0136,2026-04-03,-38.56,cash_withdrawal,atm
T009477,C0136,2026-04-03,-53.23,groceries,card
T009663,C0140,2026-04-03,-49.56,groceries,card
T009819,C0142,2026-04-03,2952.38,salary,inbound_transfer
T010001,C0145,2026-04-03,-50.82,dining,card
T010100,C0146,2026-04-03,-14.58,dining,card
T010331,C0150,2026-04-03,-15.25,transport,card
T010333,C0150,2026-04-03,-18.2,subscription,direct_debit
T010677,C0154,2026-04-03,1415.5,salary,inbound_transfer
T010844,C0156,2026-04-03,-30.03,transport,card
T010998,C0158,2026-04-03,-335.75,transfer_out,app_transfer
T011274,C0162,2026-04-03,-20.33,transport,card
T011321,C0163,2026-04-03,-30.28,groceries,card
T011398,C0164,2026-04-03,-76.31,utilities,direct_debit
T011400,C0164,2026-04-03,-44.81,cash_withdrawal,atm
T011611,C0167,2026-04-03,3239.49,salary,inbound_transfer
T011627,C0167,2026-04-03,-24.92,transport,card
T011719,C0168,2026-04-03,-57.98,utilities,direct_debit
T011896,C0170,2026-04-03,-26.75,groceries,card
T012137,C0174,2026-04-03,-35.72,dining,card
T012590,C0181,2026-04-03,-8.74,subscription,direct_debit
T012744,C0183,2026-04-03,-30.25,transport,card
T012855,C0185,2026-04-03,-37.44,groceries,card
T012937,C0186,2026-04-03,-24.28,dining,card
